"Mass","formula","element_comp","class","HC","OC","AImod","NOSC","C","H","O","N","S","P"
372.9837325,"C16H6O11","CHO","condensed_arom",0.38,0.69,0.8095,1,16,6,11,0,0,0
372.9839212,"C16H6O11","CHO","condensed_arom",0.38,0.69,0.8095,1,16,6,11,0,0,0
372.9966582,"C13H11O11P1","CHOP","unsaturated/lignin",0.85,0.85,0.3846,0.8462,13,11,11,0,0,1
373.0048311,"C13H10O13","CHO","unsaturated/lignin",0.77,1,0.3846,1.2308,13,10,13,0,0,0
373.0201147,"C17H10O10","CHO","condensed_arom",0.59,0.59,0.6667,0.5882,17,10,10,0,0,0
373.0235204,"C14H14O10S1","CHOS","unsaturated/lignin",1,0.71,0.25,0.5714,14,14,10,0,1,0
373.0305812,"C18H15O5S1P1","CHOSP","aromatic",0.83,0.28,0.5556,-0.1667,18,15,5,0,1,1
373.0331491,"C14H15O10P1","CHOP","unsaturated/lignin",1.07,0.71,0.25,0.3571,14,15,10,0,0,1
373.04123,"C14H14O12","CHO","unsaturated/lignin",1,0.86,0.25,0.7143,14,14,12,0,0,0
373.0490679,"C19H19O2S2P1","CHOSP","unsaturated/lignin",1,0.11,0.4667,-0.5789,19,19,2,0,2,1
373.0541156,"C11H19O12P1","CHOP","aliphatic",1.73,1.09,-1,0.4545,11,19,12,0,0,1
373.0565256,"C18H14O9","CHO","aromatic",0.78,0.5,0.5556,0.2222,18,14,9,0,0,0
373.0598055,"C15H18O9S1","CHOS","unsaturated/lignin",1.2,0.6,0.1579,0.1333,15,18,9,0,1,0
373.0670292,"C19H19O4S1P1","CHOSP","unsaturated/lignin",1,0.21,0.4667,-0.4737,19,19,4,0,1,1
373.0672487,"C19H19O4S1P1","CHOSP","unsaturated/lignin",1,0.21,0.4667,-0.4737,19,19,4,0,1,1
373.0719317,"C22H14O6","CHO","condensed_arom",0.64,0.27,0.6842,-0.0909,22,14,6,0,0,0
373.0776688,"C15H18O11","CHO","unsaturated/lignin",1.2,0.73,0.1579,0.2667,15,18,11,0,0,0
373.0807479,"C12H22O11S1","CHOS","aliphatic",1.83,0.92,-0.8182,0.1667,12,22,11,0,1,0
373.0809567,"C12H22O11S1","CHOS","aliphatic",1.83,0.92,-0.8182,0.1667,12,22,11,0,1,0
373.0856173,"C20H23O1S2P1","CHOSP","unsaturated/lignin",1.15,0.05,0.3939,-0.85,20,23,1,0,2,1
373.085896,"C20H15O2N4P1","CHONP","condensed_arom",0.75,0.1,0.7143,0.05,20,15,2,4,0,1
373.0906182,"C12H23O11P1","CHOP","aliphatic",1.92,0.92,-0.8182,-0.0833,12,23,11,0,0,1
373.0929194,"C19H18O8","CHO","unsaturated/lignin",0.95,0.42,0.4667,-0.1053,19,18,8,0,0,0
373.0961041,"C16H22O8S1","CHOS","unsaturated/lignin",1.38,0.5,0.0909,-0.25,16,22,8,0,1,0
373.0963235,"C16H22O8S1","CHOS","unsaturated/lignin",1.38,0.5,0.0909,-0.25,16,22,8,0,1,0
373.1059625,"C16H23O8P1","CHOP","unsaturated/lignin",1.44,0.5,0.0909,-0.4375,16,23,8,0,0,1
373.1140138,"C16H22O10","CHO","unsaturated/lignin",1.38,0.62,0.0909,-0.125,16,22,10,0,0,0
373.1170115,"C15H23O7N2P1","CHONP","aliphatic",1.53,0.47,-0.0588,-0.2,15,23,7,2,0,1
373.127034,"C13H27O10P1","CHOP","aliphatic",2.08,0.77,-0.7143,-0.5385,13,27,10,0,0,1
373.1292864,"C20H22O7","CHO","unsaturated/lignin",1.1,0.35,0.3939,-0.4,20,22,7,0,0,0
373.1325426,"C17H26O7S1","CHOS","aliphatic",1.53,0.41,0.04,-0.5882,17,26,7,0,1,0
373.1364692,"C24H23O2P1","CHOP","aromatic",0.96,0.08,0.5455,-0.7917,24,23,2,0,0,1
373.1504516,"C17H26O9","CHO","aliphatic",1.53,0.53,0.04,-0.4706,17,26,9,0,0,0
373.1615135,"C16H26O8N2","CHON","aliphatic",1.62,0.5,-0.1,-0.25,16,26,8,2,0,0
373.1634523,"C14H31O9P1","CHOP","aliphatic",2.21,0.64,-0.6471,-0.9286,14,31,9,0,0,1
373.1657134,"C21H26O6","CHO","unsaturated/lignin",1.24,0.29,0.3333,-0.6667,21,26,6,0,0,0
373.1690218,"C18H30O6S1","CHOS","aliphatic",1.67,0.33,0,-0.8889,18,30,6,0,1,0
373.1729,"C15H26O7N4","CHON","aliphatic",1.73,0.47,-0.3333,0,15,26,7,4,0,0
373.1867969,"C18H30O8","CHO","aliphatic",1.67,0.44,0,-0.7778,18,30,8,0,0,0
373.202087,"C22H30O5","CHO","unsaturated/lignin",1.36,0.23,0.2821,-0.9091,22,30,5,0,0,0
373.2092521,"C16H30O6N4","CHON","aliphatic",1.88,0.38,-0.3333,-0.375,16,30,6,4,0,0
373.2232033,"C19H34O7","CHO","aliphatic",1.79,0.37,-0.0323,-1.0526,19,34,7,0,0,0
373.2595609,"C20H38O6","CHO","aliphatic",1.9,0.3,-0.0588,-1.3,20,38,6,0,0,0
374.0153652,"C16H9O10N1","CHON","condensed_arom",0.56,0.62,0.7,0.875,16,9,10,1,0,0
374.0281194,"C24H9O2N1S1","CHONS","condensed_arom",0.38,0.08,0.8571,0,24,9,2,1,1,0
374.0518047,"C17H13O9N1","CHON","aromatic",0.76,0.53,0.5652,0.4706,17,13,9,1,0,0
374.0644061,"C25H13O1N1S1","CHONS","condensed_arom",0.52,0.04,0.7778,-0.24,25,13,1,1,1,0
374.0729462,"C14H17O11N1","CHON","unsaturated/lignin",1.21,0.79,0.0667,0.5714,14,17,11,1,0,0
374.0881648,"C18H17O8N1","CHON","unsaturated/lignin",0.94,0.44,0.4615,0.1111,18,17,8,1,0,0
374.1011768,"C15H22O8N1P1","CHONP","unsaturated/lignin",1.47,0.53,0,-0.2,15,22,8,1,0,1
374.1053228,"C10H21O12N3","CHON","aliphatic",2.1,1.2,-7,1.2,10,21,12,3,0,0
374.1103217,"C16H25O5N1S2","CHONS","aliphatic",1.56,0.31,-0.0476,-0.5,16,25,5,1,2,0
374.1122665,"C14H22O7N3P1","CHONP","aliphatic",1.57,0.5,-0.2308,0.0714,14,22,7,3,0,1
374.1124749,"C12H25O10N1S1","CHONS","aliphatic",2.08,0.83,-1.2,0,12,25,10,1,1,0
374.1245627,"C19H21O7N1","CHON","unsaturated/lignin",1.11,0.37,0.3793,-0.2105,19,21,7,1,0,0
374.1457006,"C16H25O9N1","CHON","aliphatic",1.56,0.56,-0.0476,-0.25,16,25,9,1,0,0
374.1468074,"C17H21O5N5","CHON","unsaturated/lignin",1.24,0.29,0.2632,0.2353,17,21,5,5,0,0
374.1568998,"C15H25O8N3","CHON","aliphatic",1.67,0.53,-0.25,0,15,25,8,3,0,0
374.164262,"C17H29O6N1S1","CHONS","aliphatic",1.71,0.35,-0.0833,-0.7059,17,29,6,1,1,0
374.1738402,"C17H30O6N1P1","CHONP","aliphatic",1.76,0.35,-0.0833,-0.8824,17,30,6,1,0,1
374.1820347,"C17H29O8N1","CHON","aliphatic",1.71,0.47,-0.0833,-0.5882,17,29,8,1,0,0
374.1931841,"C16H29O7N3","CHON","aliphatic",1.81,0.44,-0.2632,-0.375,16,29,7,3,0,0
374.2184958,"C18H33O7N1","CHON","aliphatic",1.83,0.39,-0.1111,-0.8889,18,33,7,1,0,0
374.2296005,"C17H33O6N3","CHON","aliphatic",1.94,0.35,-0.2727,-0.7059,17,33,6,3,0,0
374.3195169,"C21H46O2N1P1","CHONP","aliphatic",2.19,0.1,-0.1667,-1.8571,21,46,2,1,0,1
374.954641,"C15H5O10P1","CHOP","condensed_arom",0.33,0.67,0.8889,1,15,5,10,0,0,1
374.9842114,"C12H8O14","CHO","unsaturated/lignin",0.67,1.17,0.4,1.6667,12,8,14,0,0,0
374.999399,"C16H8O11","CHO","condensed_arom",0.5,0.69,0.7143,0.875,16,8,11,0,0,0
375.0082129,"C19H8O5N2S1","CHONS","condensed_arom",0.42,0.26,0.8519,0.5263,19,8,5,2,1,0
375.0096904,"C17H13O6S1P1","CHOSP","aromatic",0.76,0.35,0.5833,0.0588,17,13,6,0,1,1
375.009885,"C17H13O6S1P1","CHOSP","aromatic",0.76,0.35,0.5833,0.0588,17,13,6,0,1,1
375.0123816,"C13H13O11P1","CHOP","unsaturated/lignin",1,0.85,0.2308,0.6923,13,13,11,0,0,1
375.0175763,"C19H9O5N2P1","CHONP","condensed_arom",0.47,0.26,0.8519,0.3684,19,9,5,2,0,1
375.0181984,"C17H12O8S1","CHOS","aromatic",0.71,0.47,0.5833,0.3529,17,12,8,0,1,0
375.0204808,"C13H12O13","CHO","unsaturated/lignin",0.92,1,0.2308,1.0769,13,12,13,0,0,0
375.0206693,"C13H12O13","CHO","unsaturated/lignin",0.92,1,0.2308,1.0769,13,12,13,0,0,0
375.0358071,"C17H12O10","CHO","aromatic",0.71,0.59,0.5833,0.4706,17,12,10,0,0,0
375.0390671,"C14H16O10S1","CHOS","unsaturated/lignin",1.14,0.71,0.125,0.4286,14,16,10,0,1,0
375.045001,"C28H8O2","CHO","condensed_arom",0.29,0.07,0.8889,-0.1429,28,8,2,0,0,0
375.0461839,"C18H17O5S1P1","CHOSP","unsaturated/lignin",0.94,0.28,0.4815,-0.2778,18,17,5,0,1,1
375.0512099,"C21H12O7","CHO","condensed_arom",0.57,0.33,0.7143,0.0952,21,12,7,0,0,0
375.0569393,"C14H16O12","CHO","unsaturated/lignin",1.14,0.86,0.125,0.5714,14,16,12,0,0,0
375.0695583,"C22H16O4S1","CHOS","aromatic",0.73,0.18,0.6316,-0.2727,22,16,4,0,1,0
375.0697975,"C11H21O12P1","CHOP","aliphatic",1.91,1.09,-1.25,0.2727,11,21,12,0,0,1
375.0721858,"C18H16O9","CHO","unsaturated/lignin",0.89,0.5,0.4815,0.1111,18,16,9,0,0,0
375.0754561,"C15H20O9S1","CHOS","unsaturated/lignin",1.33,0.6,0.0526,0,15,20,9,0,1,0
375.0776518,"C24H12O3N2","CHON","condensed_arom",0.5,0.12,0.8049,0,24,12,3,2,0,0
375.0835327,"C17H16O8N2","CHON","unsaturated/lignin",0.94,0.47,0.4545,0.3529,17,16,8,2,0,0
375.0852195,"C15H21O9P1","CHOP","unsaturated/lignin",1.4,0.6,0.0526,-0.2,15,21,9,0,0,1
375.0932744,"C15H20O11","CHO","unsaturated/lignin",1.33,0.73,0.0526,0.1333,15,20,11,0,0,0
375.0963015,"C14H21O8N2P1","CHONP","aliphatic",1.5,0.57,-0.1429,0.0714,14,21,8,2,0,1
375.0965384,"C12H24O11S1","CHOS","aliphatic",2,0.92,-1,0,12,24,11,0,1,0
375.1117591,"C16H24O8S1","CHOS","aliphatic",1.5,0.5,0,-0.375,16,24,8,0,1,0
375.113281,"C17H20O4N4S1","CHONS","unsaturated/lignin",1.18,0.24,0.3,0.1176,17,20,4,4,1,0
375.1297014,"C16H24O10","CHO","aliphatic",1.5,0.62,0,-0.25,16,24,10,0,0,0
375.1408408,"C15H24O9N2","CHON","aliphatic",1.6,0.6,-0.1765,0,15,24,9,2,0,0
375.1449553,"C20H24O7","CHO","unsaturated/lignin",1.2,0.35,0.3333,-0.5,20,24,7,0,0,0
375.1579964,"C17H29O7P1","CHOP","aliphatic",1.71,0.41,-0.04,-0.8824,17,29,7,0,0,1
375.1660414,"C17H28O9","CHO","aliphatic",1.65,0.53,-0.04,-0.5882,17,28,9,0,0,0
375.1691922,"C16H29O6N2P1","CHONP","aliphatic",1.81,0.38,-0.2,-0.6875,16,29,6,2,0,1
375.1812945,"C21H28O6","CHO","unsaturated/lignin",1.33,0.29,0.2778,-0.7619,21,28,6,0,0,0
375.184537,"C18H32O6S1","CHOS","aliphatic",1.78,0.33,-0.0714,-1,18,32,6,0,1,0
375.1885863,"C15H28O7N4","CHON","aliphatic",1.87,0.47,-0.4667,-0.1333,15,28,7,4,0,0
375.2024571,"C18H32O8","CHO","aliphatic",1.78,0.44,-0.0714,-0.8889,18,32,8,0,0,0
375.2176891,"C22H32O5","CHO","unsaturated/lignin",1.45,0.23,0.2308,-1,22,32,5,0,0,0
375.224986,"C16H32O6N4","CHON","aliphatic",2,0.38,-0.4444,-0.5,16,32,6,4,0,0
375.2388249,"C19H36O7","CHO","aliphatic",1.89,0.37,-0.0968,-1.1579,19,36,7,0,0,0
375.2751814,"C20H40O6","CHO","aliphatic",2,0.3,-0.1176,-1.4,20,40,6,0,0,0
375.3034617,"C21H45O3P1","CHOP","aliphatic",2.14,0.14,-0.1351,-1.8571,21,45,3,0,0,1
375.9946052,"C15H7O11N1","CHON","condensed_arom",0.47,0.73,0.7647,1.2,15,7,11,1,0,0
376.007243,"C23H7O3N1S1","CHONS","condensed_arom",0.3,0.13,0.8974,0.1739,23,7,3,1,1,0
376.0310554,"C16H11O10N1","CHON","aromatic",0.69,0.62,0.6,0.75,16,11,10,1,0,0
376.0438772,"C13H16O10N1P1","CHONP","unsaturated/lignin",1.23,0.77,0,0.5385,13,16,10,1,0,1
376.0522578,"C13H15O12N1","CHON","unsaturated/lignin",1.15,0.92,0,0.9231,13,15,12,1,0,0
376.0524762,"C16H16O4N3S1P1","CHONSP","unsaturated/lignin",1,0.25,0.4444,0.1875,16,16,4,3,1,1
376.0674435,"C17H15O9N1","CHON","unsaturated/lignin",0.88,0.53,0.4783,0.3529,17,15,9,1,0,0
376.0709411,"C14H19O9N1S1","CHONS","unsaturated/lignin",1.36,0.64,-0.0667,0.2857,14,19,9,1,1,0
376.0795297,"C17H19O3N3S2","CHONS","unsaturated/lignin",1.12,0.18,0.3333,0,17,19,3,3,2,0
376.1032716,"C10H23O10N3S1","CHONS","aliphatic",2.3,1,-8,0.8,10,23,10,3,1,0
376.1037467,"C18H19O8N1","CHON","unsaturated/lignin",1.06,0.44,0.3846,0,18,19,8,1,0,0
376.1095767,"C11H23O13N1","CHON","aliphatic",2.09,1.18,-1.8571,0.5455,11,23,13,1,0,0
376.1097723,"C11H23O13N1","CHON","aliphatic",2.09,1.18,-1.8571,0.5455,11,23,13,1,0,0
376.1249518,"C15H23O10N1","CHON","aliphatic",1.53,0.67,-0.1111,0,15,23,10,1,0,0
376.1360663,"C14H23O9N3","CHON","aliphatic",1.64,0.64,-0.3846,0.2857,14,23,9,3,0,0
376.1402325,"C19H23O7N1","CHON","unsaturated/lignin",1.21,0.37,0.3103,-0.3158,19,23,7,1,0,0
376.1514685,"C18H23O6N3","CHON","unsaturated/lignin",1.28,0.33,0.25,-0.1111,18,23,6,3,0,0
376.1532305,"C16H28O7N1P1","CHONP","aliphatic",1.75,0.44,-0.1429,-0.6875,16,28,7,1,0,1
376.154713,"C15H27O6N3S1","CHONS","aliphatic",1.8,0.4,-0.375,-0.2667,15,27,6,3,1,0
376.1642819,"C15H28O6N3P1","CHONP","aliphatic",1.87,0.4,-0.375,-0.4667,15,28,6,3,0,1
376.1765378,"C20H27O6N1","CHON","unsaturated/lignin",1.35,0.3,0.25,-0.6,20,27,6,1,0,0
376.1977011,"C17H31O8N1","CHON","aliphatic",1.82,0.47,-0.1667,-0.7059,17,31,8,1,0,0
376.2008363,"C16H32O5N3P1","CHONP","aliphatic",2,0.31,-0.3684,-0.8125,16,32,5,3,0,1
376.2242226,"C20H31O4N3","CHON","aliphatic",1.55,0.2,0.1333,-0.7,20,31,4,3,0,0
376.2341208,"C18H35O7N1","CHON","aliphatic",1.94,0.39,-0.1852,-1,18,35,7,1,0,0
376.9786477,"C15H6O12","CHO","condensed_arom",0.4,0.8,0.7778,1.2,15,6,12,0,0,0
376.991518,"C12H11O12P1","CHOP","unsaturated/lignin",0.92,1,0.2,1.0833,12,11,12,0,0,1
376.9973388,"C16H10O9S1","CHOS","aromatic",0.62,0.56,0.619,0.625,16,10,9,0,1,0
376.9997812,"C12H10O14","CHO","unsaturated/lignin",0.83,1.17,0.2,1.5,12,10,14,0,0,0
377.0045934,"C10H10O10N4S1","CHONS","unsaturated/lignin",1,1,-Inf,2.4,10,10,10,4,1,0
377.0077804,"C17H15O4S2P1","CHOSP","aromatic",0.88,0.24,0.5,-0.1765,17,15,4,0,2,1
377.0150401,"C16H10O11","CHO","aromatic",0.62,0.69,0.619,0.75,16,10,11,0,0,0
377.0243805,"C27H6O3","CHO","condensed_arom",0.22,0.11,0.9216,0,27,6,3,0,0,0
377.0263723,"C15H10O10N2","CHON","aromatic",0.67,0.67,0.625,1.0667,15,10,10,2,0,0
377.0280561,"C13H15O11P1","CHOP","unsaturated/lignin",1.15,0.85,0.0769,0.5385,13,15,11,0,0,1
377.0302928,"C20H10O8","CHO","condensed_arom",0.5,0.4,0.75,0.3,20,10,8,0,0,0
377.0331796,"C19H11O5N2P1","CHONP","condensed_arom",0.58,0.26,0.7778,0.2632,19,11,5,2,0,1
377.0334653,"C17H14O8S1","CHOS","aromatic",0.82,0.47,0.5,0.2353,17,14,8,0,1,0
377.0349153,"C18H10O4N4S1","CHONS","condensed_arom",0.56,0.22,0.8182,0.6667,18,10,4,4,1,0
377.0360852,"C13H14O13","CHO","unsaturated/lignin",1.08,1,0.0769,0.9231,13,14,13,0,0,0
377.0363018,"C13H14O13","CHO","unsaturated/lignin",1.08,1,0.0769,0.9231,13,14,13,0,0,0
377.0514454,"C17H14O10","CHO","aromatic",0.82,0.59,0.5,0.3529,17,14,10,0,0,0
377.0547932,"C14H18O10S1","CHOS","unsaturated/lignin",1.29,0.71,0,0.2857,14,18,10,0,1,0
377.0606837,"C28H10O2","CHO","condensed_arom",0.36,0.07,0.8519,-0.2143,28,10,2,0,0,0
377.0627837,"C16H14O9N2","CHON","unsaturated/lignin",0.88,0.56,0.4737,0.625,16,14,9,2,0,0
377.0644933,"C14H19O10P1","CHOP","unsaturated/lignin",1.36,0.71,0,0.0714,14,19,10,0,0,1
377.0666777,"C21H14O7","CHO","aromatic",0.67,0.33,0.6571,0,21,14,7,0,0,0
377.069369,"C10H22O9N2S2","CHONS","aliphatic",2.2,0.9,-5,0.6,10,22,9,2,2,0
377.0725543,"C14H18O12","CHO","unsaturated/lignin",1.29,0.86,0,0.4286,14,18,12,0,0,0
377.0757146,"C13H19O9N2P1","CHONP","unsaturated/lignin",1.46,0.69,-0.2727,0.3846,13,19,9,2,0,1
377.0873311,"C10H22O11N2S1","CHONS","aliphatic",2.2,1.1,-5,0.8,10,22,11,2,1,0
377.0878064,"C18H18O9","CHO","unsaturated/lignin",1,0.5,0.4074,0,18,18,9,0,0,0
377.0910464,"C15H22O9S1","CHOS","unsaturated/lignin",1.47,0.6,-0.0526,-0.1333,15,22,9,0,1,0
377.0991299,"C17H18O8N2","CHON","unsaturated/lignin",1.06,0.47,0.3636,0.2353,17,18,8,2,0,0
377.1008375,"C15H23O9P1","CHOP","aliphatic",1.53,0.6,-0.0526,-0.3333,15,23,9,0,0,1
377.1088921,"C15H22O11","CHO","unsaturated/lignin",1.47,0.73,-0.0526,0,15,22,11,0,0,0
377.1241848,"C19H22O8","CHO","unsaturated/lignin",1.16,0.42,0.3333,-0.3158,19,22,8,0,0,0
377.1273529,"C18H23O5N2P1","CHONP","unsaturated/lignin",1.28,0.28,0.28,-0.3889,18,23,5,2,0,1
377.135532,"C18H22O7N2","CHON","unsaturated/lignin",1.22,0.39,0.28,-0.1111,18,22,7,2,0,0
377.1372663,"C16H27O8P1","CHOP","aliphatic",1.69,0.5,-0.0909,-0.6875,16,27,8,0,0,1
377.1453432,"C16H26O10","CHO","aliphatic",1.62,0.62,-0.0909,-0.375,16,26,10,0,0,0
377.1501567,"C14H26O6N4S1","CHONS","aliphatic",1.86,0.43,-0.6667,0,14,26,6,4,1,0
377.1525292,"C20H27O5P1","CHOP","unsaturated/lignin",1.35,0.25,0.2727,-0.85,20,27,5,0,0,1
377.1605992,"C20H26O7","CHO","unsaturated/lignin",1.3,0.35,0.2727,-0.6,20,26,7,0,0,0
377.1736338,"C17H31O7P1","CHOP","aliphatic",1.82,0.41,-0.12,-1,17,31,7,0,0,1
377.1816859,"C17H30O9","CHO","aliphatic",1.76,0.53,-0.12,-0.7059,17,30,9,0,0,0
377.1847866,"C16H31O6N2P1","CHONP","aliphatic",1.94,0.38,-0.3,-0.8125,16,31,6,2,0,1
377.1969359,"C21H30O6","CHO","unsaturated/lignin",1.43,0.29,0.2222,-0.8571,21,30,6,0,0,0
377.2002653,"C18H34O6S1","CHOS","aliphatic",1.89,0.33,-0.1429,-1.1111,18,34,6,0,1,0
377.2100206,"C18H35O6P1","CHOP","aliphatic",1.94,0.33,-0.1429,-1.2778,18,35,6,0,0,1
377.2180886,"C18H34O8","CHO","aliphatic",1.89,0.44,-0.1429,-1,18,34,8,0,0,0
377.2293999,"C17H34O7N2","CHON","aliphatic",2,0.41,-0.3043,-0.8235,17,34,7,2,0,0
377.2333761,"C22H34O5","CHO","aliphatic",1.55,0.23,0.1795,-1.0909,22,34,5,0,0,0
377.2464227,"C19H39O5P1","CHOP","aliphatic",2.05,0.26,-0.1613,-1.5263,19,39,5,0,0,1
377.2576253,"C18H39O4N2P1","CHONP","aliphatic",2.17,0.22,-0.3077,-1.3889,18,39,4,2,0,1
377.2826723,"C20H43O4P1","CHOP","aliphatic",2.15,0.2,-0.1765,-1.75,20,43,4,0,0,1
378.0103311,"C15H9O11N1","CHON","aromatic",0.6,0.73,0.6471,1.0667,15,9,11,1,0,0
378.0224695,"C15H13O5N3S2","CHONS","unsaturated/lignin",0.87,0.33,0.4667,0.6667,15,13,5,3,2,0
378.0228637,"C23H9O3N1S1","CHONS","condensed_arom",0.39,0.13,0.8462,0.087,23,9,3,1,1,0
378.0231264,"C12H14O11N1P1","CHONP","unsaturated/lignin",1.17,0.92,-0.1111,0.9167,12,14,11,1,0,1
378.0255331,"C19H9O8N1","CHON","condensed_arom",0.47,0.42,0.7857,0.5263,19,9,8,1,0,0
378.0466506,"C16H13O10N1","CHON","aromatic",0.81,0.62,0.5,0.625,16,13,10,1,0,0
378.0593745,"C24H13O2N1S1","CHONS","condensed_arom",0.54,0.08,0.7619,-0.1667,24,13,2,1,1,0
378.0595936,"C13H18O10N1P1","CHONP","unsaturated/lignin",1.38,0.77,-0.1667,0.3846,13,18,10,1,0,1
378.0830934,"C17H17O9N1","CHON","unsaturated/lignin",1,0.53,0.3913,0.2353,17,17,9,1,0,0
378.0956893,"C25H17O1N1S1","CHONS","condensed_arom",0.68,0.04,0.6889,-0.4,25,17,1,1,1,0
378.1194312,"C18H21O8N1","CHON","unsaturated/lignin",1.17,0.44,0.3077,-0.1111,18,21,8,1,0,0
378.132481,"C15H26O8N1P1","CHONP","aliphatic",1.73,0.53,-0.2222,-0.4667,15,26,8,1,0,1
378.1340249,"C14H25O7N3S1","CHONS","aliphatic",1.79,0.5,-0.5385,0,14,25,7,3,1,0
378.1436887,"C14H26O7N3P1","CHONP","aliphatic",1.86,0.5,-0.5385,-0.2143,14,26,7,3,0,1
378.1526109,"C15H29O4N3S2","CHONS","aliphatic",1.93,0.27,-0.5,-0.5333,15,29,4,3,2,0
378.1670926,"C18H25O6N3","CHON","unsaturated/lignin",1.39,0.33,0.1667,-0.2222,18,25,6,3,0,0
378.1800214,"C15H30O6N3P1","CHONP","aliphatic",2,0.4,-0.5,-0.6,15,30,6,3,0,1
378.1922493,"C20H29O6N1","CHON","unsaturated/lignin",1.45,0.3,0.1875,-0.7,20,29,6,1,0,0
378.2034182,"C19H29O5N3","CHON","aliphatic",1.53,0.26,0.1111,-0.5263,19,29,5,3,0,0
378.2164726,"C16H34O5N3P1","CHONP","aliphatic",2.12,0.31,-0.4737,-0.9375,16,34,5,3,0,1
378.9765892,"C15H8O10S1","CHOS","condensed_arom",0.53,0.67,0.6667,0.9333,15,8,10,0,1,0
378.9942882,"C15H8O12","CHO","condensed_arom",0.53,0.8,0.6667,1.0667,15,8,12,0,0,0
379.0072063,"C12H13O12P1","CHOP","unsaturated/lignin",1.08,1,0,0.9167,12,13,12,0,0,1
379.0095501,"C19H8O9","CHO","condensed_arom",0.42,0.47,0.7931,0.5263,19,8,9,0,0,0
379.0126364,"C16H12O9S1","CHOS","aromatic",0.75,0.56,0.5238,0.5,16,12,9,0,1,0
379.0129695,"C16H12O9S1","CHOS","aromatic",0.75,0.56,0.5238,0.5,16,12,9,0,1,0
379.0154583,"C12H12O14","CHO","unsaturated/lignin",1,1.17,0,1.3333,12,12,14,0,0,0
379.0202509,"C10H12O10N4S1","CHONS","unsaturated/lignin",1.2,1,-Inf,2.2,10,12,10,4,1,0
379.0307131,"C16H12O11","CHO","aromatic",0.75,0.69,0.5238,0.625,16,12,11,0,0,0
379.0339122,"C13H16O11S1","CHOS","unsaturated/lignin",1.23,0.85,-0.0769,0.6154,13,16,11,0,1,0
379.0420546,"C15H12O10N2","CHON","aromatic",0.8,0.67,0.5,0.9333,15,12,10,2,0,0
379.0437125,"C13H17O11P1","CHOP","unsaturated/lignin",1.31,0.85,-0.0769,0.3846,13,17,11,0,0,1
379.045964,"C20H12O8","CHO","condensed_arom",0.6,0.4,0.6875,0.2,20,12,8,0,0,0
379.0488197,"C19H13O5N2P1","CHONP","condensed_arom",0.68,0.26,0.7037,0.1579,19,13,5,2,0,1
379.051852,"C13H16O13","CHO","unsaturated/lignin",1.23,1,-0.0769,0.7692,13,16,13,0,0,0
379.0580527,"C20H16O2N2S2","CHONS","aromatic",0.8,0.1,0.6,-0.1,20,16,2,2,2,0
379.0598405,"C18H21O3S2P1","CHOSP","unsaturated/lignin",1.17,0.17,0.3333,-0.6111,18,21,3,0,2,1
379.0670477,"C17H16O10","CHO","unsaturated/lignin",0.94,0.59,0.4167,0.2353,17,16,10,0,0,0
379.0783463,"C16H16O9N2","CHON","unsaturated/lignin",1,0.56,0.3684,0.5,16,16,9,2,0,0
379.0800841,"C14H21O10P1","CHOP","aliphatic",1.5,0.71,-0.125,-0.0714,14,21,10,0,0,1
379.0824856,"C21H16O7","CHO","aromatic",0.76,0.33,0.6,-0.0952,21,16,7,0,0,0
379.0868642,"C19H16O3N4S1","CHONS","aromatic",0.84,0.16,0.6,0.2105,19,16,3,4,1,0
379.0881267,"C14H20O12","CHO","unsaturated/lignin",1.43,0.86,-0.125,0.2857,14,20,12,0,0,0
379.0883332,"C14H20O12","CHO","unsaturated/lignin",1.43,0.86,-0.125,0.2857,14,20,12,0,0,0
379.0888711,"C17H21O4N2S1P1","CHONSP","unsaturated/lignin",1.24,0.24,0.2727,-0.2941,17,21,4,2,1,1
379.0921231,"C14H25O4N2S2P1","CHONSP","aliphatic",1.79,0.29,-0.4286,-0.5,14,25,4,2,2,1
379.1034604,"C18H20O9","CHO","unsaturated/lignin",1.11,0.5,0.3333,-0.1111,18,20,9,0,0,0
379.1066541,"C15H24O9S1","CHOS","aliphatic",1.6,0.6,-0.1579,-0.2667,15,24,9,0,1,0
379.1147998,"C17H20O8N2","CHON","unsaturated/lignin",1.18,0.47,0.2727,0.1176,17,20,8,2,0,0
379.1165277,"C15H25O9P1","CHOP","aliphatic",1.67,0.6,-0.1579,-0.4667,15,25,9,0,0,1
379.1233285,"C20H20O2N4S1","CHONS","aromatic",1,0.1,0.5,-0.1,20,20,2,4,1,0
379.1245965,"C15H24O11","CHO","aliphatic",1.6,0.73,-0.1579,-0.1333,15,24,11,0,0,0
379.1276787,"C14H25O8N2P1","CHONP","aliphatic",1.79,0.57,-0.4286,-0.2143,14,25,8,2,0,1
379.1398438,"C19H24O8","CHO","unsaturated/lignin",1.26,0.42,0.2667,-0.4211,19,24,8,0,0,0
379.1429242,"C18H25O5N2P1","CHONP","unsaturated/lignin",1.39,0.28,0.2,-0.5,18,25,5,2,0,1
379.1528771,"C16H29O8P1","CHOP","aliphatic",1.81,0.5,-0.1818,-0.8125,16,29,8,0,0,1
